user_id,artistname,trackname,playlistname,artist_clean,track_clean,id,play_count,has_variant,valence,energy,danceability,acousticness,tempo,loudness,instrumentalness,speechiness,liveness,genres,popularity,year,mode,explicit
41dd85f987405a6d6d1ff23c79a8aa55,Iron Maiden,Aces High - 1998 Remastered Version,Kickstart My Heart,iron maiden,aces high - 1998 remastered version,4Rjnntl2nm2J3u6uHkMbsb,1.0,True,0.188,0.941,0.168,0.0119,89.221,-5.303,2.04e-05,0.0938,0.069,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",35,2003,0,0
41dd85f987405a6d6d1ff23c79a8aa55,Mötley Crüe,Dr Feelgood - International,Kickstart My Heart,mötley crüe,dr feelgood - international,7GxiKcPz9yl4ZQ6ImHIWqB,1.0,True,0.358,0.88,0.4920000000000001,0.000147,92.486,-5.312,0.851,0.056,0.112,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",44,2008,1,0
41dd85f987405a6d6d1ff23c79a8aa55,Mötley Crüe,Kickstart My Heart - International,Kickstart My Heart,mötley crüe,kickstart my heart - international,7GxiKcPz9yl4ZQ6ImHIWqB,1.0,True,0.358,0.88,0.4920000000000001,0.000147,92.486,-5.312,0.851,0.056,0.112,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",44,2008,1,0
41dd85f987405a6d6d1ff23c79a8aa55,Pantera,Cemetery Gates - Remastered Version,Cemetary Gates - Remastered  Version,pantera,cemetery gates - remastered version,5yahjXIZBkm9xu0asR3KTe,1.0,True,0.389,0.847,0.283,0.000503,145.905,-6.97,0.00199,0.0544,0.149,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'wrestling']",46,2003,1,0
41e18a3575f58c7f3a79640c43aa1f26,Blue Swede,Hooked on a Feeling,Starred,blue swede,hooked on a feeling,2CYX3yBNcqaP6QKFJFPAIh,1.0,True,0.74,0.6940000000000001,0.8809999999999999,0.00818,116.474,-12.799,0.000134,0.0968,0.256,['classic swedish pop'],30,1973,1,0
41e18a3575f58c7f3a79640c43aa1f26,Britney Spears,...Baby One More Time,Starred,britney spears,...baby one more time,0awvRwer2ByXjyDSON60Q3,1.0,True,0.484,0.664,0.648,0.25,127.917,-6.617000000000001,1.18e-06,0.1639999999999999,0.33,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",47,2008,0,0
41e18a3575f58c7f3a79640c43aa1f26,CHVRCHES,The Mother We Share,Starred,chvrches,the mother we share,0eozuFNutbnEbWKOvf4W86,1.0,True,0.163,0.802,0.649,0.0155,123.036,-7.148,0.00255,0.0328,0.0652,"['electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'shimmer pop']",50,2015,1,0
41e18a3575f58c7f3a79640c43aa1f26,Ricchi E Poveri,Sarà perché ti amo,Starred,ricchi e poveri,sarà perché ti amo,08sbpioHxwU7zyyMvmC8A9,1.0,True,0.961,0.677,0.828,0.0859,120.273,-9.197,0.0,0.0294,0.198,"['classic italian pop', 'europop', 'italian adult pop', 'italian disco']",41,1997,1,0
421d307ddb5721b6010815f3af0005ed,Movie Sounds Unlimited,"Love Is All Around - From Four Wedings and a Funeral!""",Starred,movie sounds unlimited,"love is all around - from four wedings and a funeral!""",3Oggw0ZsFIz4G90apyjtnC,1.0,True,0.5479999999999999,0.8690000000000001,0.785,0.125,114.995,-7.983,0.0,0.1669999999999999,0.516,[],0,2009,0,0
421d307ddb5721b6010815f3af0005ed,Sigur Rós,Hoppípolla,Starred,sigur rós,hoppípolla,0YTfMKGPhWhjS9wgzWvfaf,1.0,True,0.295,0.754,0.15,0.0563,148.493,-6.98,0.935,0.0553,0.108,"['bow pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic pop', 'icelandic rock', 'melancholia', 'nordic post-rock', 'post-rock']",40,2005,1,0
421d307ddb5721b6010815f3af0005ed,Tom Odell,Another Love,Starred,tom odell,another love,6xjxMWGsprmtUVMDaMhgH0,1.0,True,0.39,0.5920000000000001,0.504,0.799,146.18200000000004,-8.397,2.07e-06,0.0301,0.174,"['modern rock', 'neo mellow', 'pop']",62,2013,1,1
425dacd60b9476294cb185431e0c3807,Peggy Lee,Why Don't You Do Right (Get Me Some Money Too) - 1998 - Remaster,Everyone VOGUE!,peggy lee,why don't you do right (get me some money too) - 1998 - remaster,3LBdLmmd2P9yeNpsDHpFkh,1.0,True,0.8170000000000001,0.197,0.84,0.779,122.769,-12.96,8.79e-05,0.0932,0.154,"['adult standards', 'big band', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",40,1998,1,0
4267219b594f4504c3b3c6778013ea43,Tom Odell,Can't Pretend,Starred,tom odell,can't pretend,6xjxMWGsprmtUVMDaMhgH0,1.0,True,0.39,0.5920000000000001,0.504,0.799,146.18200000000004,-8.397,2.07e-06,0.0301,0.174,"['modern rock', 'neo mellow', 'pop']",62,2013,1,1
428f0e187b13c6d7f6280743305fdcb3,Gotye,Somebody That I Used To Know (feat. Kimbra),Starred,gotye,somebody that i used to know (feat. kimbra),6h2q5GhVc9itEB6NqOEMd4,1.0,True,0.643,0.873,0.597,0.194,138.892,-6.114,0.0205,0.0368,0.16,['australian pop'],47,2011,1,0
4366bf0c0a6f9d97cb489c938bbd0495,Louis Armstrong,La Vie En Rose - Single Version,La Vie En Rose,louis armstrong,la vie en rose - single version,4pdfToDXtlKE8sUnYwi3vO,1.0,True,0.49,0.19,0.619,0.904,97.582,-15.143,0.0,0.0582,0.109,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",40,1997,0,0
43e69cc28c31a87a2769504aef2f5007,Marc Anthony,Quítate Tú Pa Ponerme Yo,Starred,marc anthony,quítate tú pa ponerme yo,1uwPEGzopXl9KawQR1JGXq,1.0,True,0.546,0.908,0.7070000000000001,0.134,104.888,-2.903,0.0,0.0582,0.111,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",66,2016,1,0
440fd302f2c287dccc7f5a63bf3a2097,Kutless,What Faith Can Do,Favoritas de la radio,kutless,what faith can do,06p6rTVmcxF7eK6ggOLmua,1.0,True,0.3720000000000001,0.723,0.429,0.0469,170.343,-5.8820000000000014,0.0,0.0298,0.12,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",38,2004,1,0
448f7fe3eb8b56ba715de5e71e814236,Demi Lovato,Lightweight,Liked from Radio,demi lovato,lightweight,3w6f34fBUXOvuko0Ihq7he,1.0,True,0.144,0.502,0.496,0.251,78.042,-7.6960000000000015,0.0,0.052,0.0935,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",71,2020,1,0
448f7fe3eb8b56ba715de5e71e814236,Taylor Swift,If This Was A Movie,Liked from Radio,taylor swift,if this was a movie,0BSmbCIY36iw04azzJ3S0S,1.0,True,0.27,0.504,0.374,0.8059999999999999,109.025,-8.407,0.0,0.0392,0.76,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",47,2010,1,0
44c32fd61ffaeb19e369942bc2b6b1e4,Fito Paez,Llueve Sobre Mojado,Ojalá,fito paez,llueve sobre mojado,24LCJ8C0D8kx6iplic9SDV,1.0,True,0.911,0.8370000000000001,0.672,0.00379,124.854,-8.142999999999999,0.00016,0.0281,0.893,"['argentine rock', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",56,1992,1,0
44c32fd61ffaeb19e369942bc2b6b1e4,Silvio Rodríguez,Ojalá,Ojalá,silvio rodríguez,ojalá,4fdtFjGiPEiO6Cu8M05MD9,1.0,True,0.406,0.305,0.633,0.63,98.782,-11.059,0.0,0.221,0.0977,"['cantautor', 'latin alternative', 'nueva cancion', 'rock en espanol', 'trova']",41,1978,0,0
44c32fd61ffaeb19e369942bc2b6b1e4,Silvio Rodríguez,Quién Fuera,Ojalá,silvio rodríguez,quién fuera,4fdtFjGiPEiO6Cu8M05MD9,1.0,True,0.406,0.305,0.633,0.63,98.782,-11.059,0.0,0.221,0.0977,"['cantautor', 'latin alternative', 'nueva cancion', 'rock en espanol', 'trova']",41,1978,0,0
44c32fd61ffaeb19e369942bc2b6b1e4,Silvio Rodríguez,Óleo de Mujer Con Sombrero,Ojalá,silvio rodríguez,óleo de mujer con sombrero,4fdtFjGiPEiO6Cu8M05MD9,1.0,True,0.406,0.305,0.633,0.63,98.782,-11.059,0.0,0.221,0.0977,"['cantautor', 'latin alternative', 'nueva cancion', 'rock en espanol', 'trova']",41,1978,0,0
44eedeeafc453e9ed10010d6391237ba,Nerf Herder,I'm the Droid You're Looking for,ausdrucken,nerf herder,i'm the droid you're looking for,2bQvUkQLVBiAaEd8zKtGLs,1.0,True,0.657,0.778,0.454,0.0131,137.41899999999998,-5.689,0.0,0.0487,0.293,"['power-pop punk', 'punk', 'skate punk', 'socal pop punk']",33,1996,1,0
44eedeeafc453e9ed10010d6391237ba,Parry Gripp,Slushy The Slushball,ausdrucken,parry gripp,slushy the slushball,50bWipKseUhTCP5YPiGRbA,1.0,True,0.593,0.924,0.66,0.00138,120.025,-5.664,0.000162,0.0865,0.108,"['antiviral pop', ""children's music"", 'comic']",49,2013,1,0
455418a96ed7942b7dd4dbeb75adbf18,Aphex Twin,Untitled [SAW2 CD1 Track1] (Four Tet Mix),Starred,aphex twin,untitled [saw2 cd1 track1] (four tet mix),7etelDpVxaPTzmeZrYo8Qy,1.0,True,0.119,0.246,0.72,0.863,119.986,-19.856,0.888,0.0715,0.1,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",43,2001,0,0
455418a96ed7942b7dd4dbeb75adbf18,Miles Davis,Freddie Freeloader,jazz standards,miles davis,freddie freeloader,6LXh8NJUgPAnbHCfEj6bwB,1.0,True,0.124,0.914,0.0734,0.0917,179.9,-8.921,0.924,0.0736,0.0377,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']",22,1974,1,0
459e365d98ee2ae9ce189461522df8b0,Kelly Clarkson,Because of You,Liked from Radio,kelly clarkson,because of you,30bC3YZlG6JggfU5A6xoaI,1.0,True,0.238,0.226,0.466,0.91,107.07,-8.913,5.89e-06,0.0287,0.956,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show']",37,2004,1,0
459e365d98ee2ae9ce189461522df8b0,Shakira,Loca (Featuring Dizzee Rascal),Starred,shakira,loca (featuring dizzee rascal),6UwBdW2wlO9ikUD3LU8GF3,1.0,True,0.782,0.763,0.784,0.0418,100.012,-5.075,0.00161,0.0483,0.0974,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",48,2005,1,0
459e365d98ee2ae9ce189461522df8b0,Shakira,Underneath Your Clothes,Starred,shakira,underneath your clothes,6UwBdW2wlO9ikUD3LU8GF3,1.0,True,0.782,0.763,0.784,0.0418,100.012,-5.075,0.00161,0.0483,0.0974,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",48,2005,1,0
459e365d98ee2ae9ce189461522df8b0,Taylor Swift,I Knew You Were Trouble,Liked from Radio,taylor swift,i knew you were trouble,0BSmbCIY36iw04azzJ3S0S,1.0,True,0.27,0.504,0.374,0.8059999999999999,109.025,-8.407,0.0,0.0392,0.76,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",47,2010,1,0
45efe5c441eb592501a99ca5bdbc68d7,J Balvin,Ay Vamos,Ay Vamos,j balvin,ay vamos,7HmnJHfs0BkFzX4x8j0hkl,1.0,True,0.642,0.721,0.856,0.132,94.991,-4.928,0.00471,0.108,0.182,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",74,2020,1,1
4752f35f09e2dc0aa11344d4aec18cd1,Bleachers,Rollercoaster,INSPIRE,bleachers,rollercoaster,1K13OsIMc0HLgEJHZoWH78,1.0,True,0.511,0.448,0.65,0.5770000000000001,79.98899999999998,-9.534,0.0,0.0929,0.131,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp and holler']",58,2017,1,0
475b1a7f03d39de2572093e7c15ebd52,Jean Ferrat,Une Femme Honnête,Une Femme Honnête,jean ferrat,une femme honnête,2qGeC6tm9qwjQw0dNDMCzP,1.0,True,0.382,0.409,0.37,0.758,108.603,-7.101,1.19e-05,0.0294,0.22,"['chanson', 'french pop']",40,1975,1,0
4767600497f14e871e84ed3cdfccdb66,Enigma Norteño,El Señor Iván,El Señor Iván,enigma norteño,el señor iván,7DfpAZwKJPLraEe0FIAtoj,1.0,True,0.856,0.8029999999999999,0.741,0.342,114.762,-5.211,0.0,0.158,0.102,"['banda', 'corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",47,2010,1,0
4767600497f14e871e84ed3cdfccdb66,Kari Jobe,Forever - Live,Forever - Live,kari jobe,forever - live,2lIB1TU0Cqnc6RuYDjc92z,1.0,True,0.187,0.463,0.3670000000000001,0.121,139.996,-7.638,1.04e-05,0.0335,0.0983,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",64,2020,1,0
4767600497f14e871e84ed3cdfccdb66,The xx,Crystalised,Crystalised,the xx,crystalised,33NysMbc4naLtmQyODcZxo,1.0,True,0.11,0.315,0.604,0.436,96.025,-9.042,0.732,0.0247,0.101,"['downtempo', 'dream pop', 'indietronica']",56,2013,0,0
47fc928ab022bd27780cc642e9e480eb,Leonard Cohen,Hallelujah,Hallelujah,leonard cohen,hallelujah,1izTPgfFEyvc0hl7uYAzGt,1.0,True,0.314,0.205,0.713,0.3229999999999999,154.049,-15.696,0.00625,0.0439,0.109,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']",52,2001,0,0
481d6c7af12ba6ddd0fe813938f8179d,James Arthur,Impossible,Starred,james arthur,impossible,043T1ZzD0qHoesyfZhseGn,1.0,True,0.384,0.364,0.529,0.748,75.024,-8.112,0.0,0.0381,0.0913,"['pop', 'talent show', 'uk pop']",64,2020,0,0
481d6c7af12ba6ddd0fe813938f8179d,Leona Lewis,A Moment Like This,Starred,leona lewis,a moment like this,2DWO9x9rhszjJsabuPqp8P,1.0,True,0.235,0.6409999999999999,0.4920000000000001,0.459,76.07,-5.296,0.0,0.0448,0.0809,"['british soul', 'dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop', 'talent show']",51,2009,1,0
485b6b59f7787f4e44591917358bdb49,The Magician,When The Night Is Over (feat. Newtimers) - Radio Edit,Fiesta jon,the magician,when the night is over (feat. newtimers) - radio edit,4Jv7lweGIUOFQ7Oq2AtAh9,1.0,True,0.306,0.696,0.7859999999999999,0.0234,121.974,-5.796,0.0019,0.0428,0.0839,"['art pop', 'dance pop', 'electropop', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",73,2011,0,0
485b6b59f7787f4e44591917358bdb49,The Magician,When The Night Is Over - Extended [feat. Newtimers],Fiesta jon,the magician,when the night is over - extended [feat. newtimers],4Jv7lweGIUOFQ7Oq2AtAh9,1.0,True,0.306,0.696,0.7859999999999999,0.0234,121.974,-5.796,0.0019,0.0428,0.0839,"['art pop', 'dance pop', 'electropop', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",73,2011,0,0
48e9b705519273f87042e551bba6ddc4,OMFG,Hello,Favoritas de la radio,omfg,hello,6BAnxKyld909yo6Pk1DO3r,1.0,True,0.7959999999999999,0.8640000000000001,0.8440000000000001,0.0339,104.997,-4.4830000000000005,0.216,0.0348,0.386,['gaming edm'],65,2014,0,0
48ec8ccdb0661a05981e7f25726ab605,Kasabian,Days Are Forgotten,Starred,kasabian,days are forgotten,6lhiYqlBsafMe1eGoTEbC4,1.0,True,0.54,0.804,0.51,0.000482,131.157,-4.158,0.0309,0.108,0.319,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']",40,2006,1,0
49181b1e9a22cc5613a58eeb8a81b061,Beach Fossils,Careless,Various Artists – CT5 Sampler: Five Years of Captured Tracks,beach fossils,careless,6LzQeBVTFD9BZ9WsiG2gDP,1.0,True,0.53,0.733,0.6609999999999999,0.00551,129.974,-6.859,0.66,0.026,0.0992,"['brooklyn indie', 'chillwave', 'indie garage rock', 'indie pop', 'indie rock', 'indie surf', 'nu gaze', 'popgaze', 'shoegaze']",49,2011,1,0
49181b1e9a22cc5613a58eeb8a81b061,Blouse,No Shelter,Various Artists – CT5 Sampler: Five Years of Captured Tracks,blouse,no shelter,5d8pKJxoDlYX2SoFR6RCsm,1.0,True,0.7070000000000001,0.6809999999999999,0.705,0.463,114.003,-8.277999999999999,0.8390000000000001,0.0258,0.123,"['american shoegaze', 'chillwave', 'indie dream pop', 'nu gaze', 'portland indie']",48,2011,1,0
49181b1e9a22cc5613a58eeb8a81b061,Wild Nothing,A Dancing Shell,Various Artists – CT5 Sampler: Five Years of Captured Tracks,wild nothing,a dancing shell,0UQc1EkgxdIB3nGVTuAXKI,1.0,True,0.16,0.6779999999999999,0.528,0.0244,126.03,-5.309,0.000283,0.0279,0.0738,"['chillwave', 'dream pop', 'indie pop', 'indie rock', 'indie surf', 'modern dream pop', 'nu gaze', 'shimmer pop', 'shoegaze']",53,2010,1,0
4928bfafab0283b6eb04212893cc7871,Gerardo Ortiz,Mañana Voy A Conquistarla,Yo No Sería Yo - Primera Fila Flans (En Vivo),gerardo ortiz,mañana voy a conquistarla,4DylHCW46VE8AmQiW1EjUZ,1.0,True,0.805,0.6729999999999999,0.472,0.611,149.605,-2.798,0.000237,0.0288,0.0973,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",57,2016,1,0
4928bfafab0283b6eb04212893cc7871,Gerardo Ortiz,Mujer de Piedra,Yo No Sería Yo - Primera Fila Flans (En Vivo),gerardo ortiz,mujer de piedra,4DylHCW46VE8AmQiW1EjUZ,1.0,True,0.805,0.6729999999999999,0.472,0.611,149.605,-2.798,0.000237,0.0288,0.0973,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",57,2016,1,0
4928bfafab0283b6eb04212893cc7871,Gerardo Ortiz,Perdóname,Yo No Sería Yo - Primera Fila Flans (En Vivo),gerardo ortiz,perdóname,4DylHCW46VE8AmQiW1EjUZ,1.0,True,0.805,0.6729999999999999,0.472,0.611,149.605,-2.798,0.000237,0.0288,0.0973,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",57,2016,1,0
4928bfafab0283b6eb04212893cc7871,Pandora,Con Tu Amor,Con amor eterno,pandora,con tu amor,6R1V5zSzuLVTc41hUMHohP,1.0,True,0.5489999999999999,0.562,0.513,0.114,114.78,-12.845,0.0,0.0311,0.127,"['eurodance', 'latin', 'latin pop']",42,1990,1,0
498354647703468a38b38f7df81667df,Marvin Gaye,Trouble Man - Trouble Man/Soundtrack Version,Liked from Radio,marvin gaye,trouble man - trouble man/soundtrack version,4sTjpbVRhhzN5YHhYMYbe3,1.0,True,0.682,0.445,0.815,0.103,94.331,-14.829,0.000106,0.0597,0.0509,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",41,2001,0,0
498354647703468a38b38f7df81667df,Prince,Little Red Corvette,Liked from Radio,prince,little red corvette,7HNFphOjDJpUGiseV5YvPZ,1.0,True,0.382,0.85,0.21,0.287,121.383,-3.694,0.00607,0.0587,0.912,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",42,2011,1,0
4a48bba245548ff3c5035eb3e23f4db0,Usher,What's Your Name featuring will.i.am,Starred,usher,what's your name featuring will.i.am,4wM4c5ly3GR4YYgWSePlSG,1.0,True,0.797,0.675,0.653,0.119,92.832,-6.308,0.0,0.213,0.483,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",57,2016,0,1
4a6a9b70d05861d24a4100daede1c66e,Avicii,Hey Brother,Starred,avicii,hey brother,5NrMikgEMND5TPk18t8qkb,1.0,True,0.244,0.978,0.639,0.0186,128.056,-2.4090000000000003,0.0818,0.0463,0.371,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",48,2011,1,0
4a6a9b70d05861d24a4100daede1c66e,Cali Y El Dandee,No Digas Nada,Starred,cali y el dandee,no digas nada,0mGvaKpwLYoybnIoboC3uS,1.0,True,0.328,0.81,0.481,0.234,175.697,-5.704,0.0,0.133,0.0809,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'tropical']",69,2012,1,0
4ae2ed2f669a9e486f018b81fd7874c5,David Bisbal,Antes O Después - Sin Mira Atrás Tour,Antes O Después - Sin Mira Atrás Tour,david bisbal,antes o después - sin mira atrás tour,3uc5bBXNRtCQGzRDqTPGNK,2.0,True,0.573,0.463,0.629,0.358,80.111,-5.759,0.0,0.0295,0.108,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",67,2017,1,0
4ae2ed2f669a9e486f018b81fd7874c5,David Bisbal,Antes O Después - Sin Mira Atrás Tour,Party Girl,david bisbal,antes o después - sin mira atrás tour,3uc5bBXNRtCQGzRDqTPGNK,2.0,True,0.573,0.463,0.629,0.358,80.111,-5.759,0.0,0.0295,0.108,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",67,2017,1,0
4ae2ed2f669a9e486f018b81fd7874c5,McFly,Party Girl,Party Girl,mcfly,party girl,0ElmwRAsaxaUZXnMbaSllH,1.0,True,0.295,0.5589999999999999,0.542,0.197,129.898,-5.313,0.0,0.0258,0.0989,"['boy band', 'dance pop', 'post-teen pop']",61,2005,1,0
4ae96ae00dffd332912952af4e00f33b,Rihanna,Drunk On Love,Drunk On Love,rihanna,drunk on love,0bHA8LApeZHv7ZlhVUWg8X,1.0,True,0.483,0.745,0.391,0.0497,78.205,-6.296,0.0,0.0884,0.329,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",60,2015,1,0
4b0a3fa9e6a820d8b0b599c52821f5ea,Amy Winehouse,Tears Dry On Their Own,Starred,amy winehouse,tears dry on their own,01hJnhpAmjzg85Etnz2ECH,1.0,True,0.203,0.249,0.342,0.87,94.746,-11.812,5.09e-05,0.0277,0.152,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",56,2011,1,0
4b1b66346a075bc759a7d61a1b47b17a,Ed Sheeran,Thinking Out Loud - Alex Adair Remix,Mis pistas de Shazam,ed sheeran,thinking out loud - alex adair remix,4QPEwDdOMhY7rNS05mTyMR,1.0,True,0.359,0.7809999999999999,0.8170000000000001,0.00838,104.0,-4.178,5.21e-06,0.112,0.123,"['grime', 'uk hip hop']",76,2019,0,0
4b1b66346a075bc759a7d61a1b47b17a,Gilberto Santa Rosa,No Pensé Enamorarme Otra Vez - Bolero,Mis pistas de Shazam,gilberto santa rosa,no pensé enamorarme otra vez - bolero,5ugemlM6AII73sb0k6yqux,1.0,True,0.902,0.6679999999999999,0.503,0.71,174.695,-6.995,4.54e-05,0.046,0.111,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",52,2009,1,0
4b1b66346a075bc759a7d61a1b47b17a,Gilberto Santa Rosa,Por Más Que Intento - Balada,Mis pistas de Shazam,gilberto santa rosa,por más que intento - balada,5ugemlM6AII73sb0k6yqux,1.0,True,0.902,0.6679999999999999,0.503,0.71,174.695,-6.995,4.54e-05,0.046,0.111,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",52,2009,1,0
4b1b66346a075bc759a7d61a1b47b17a,Tony Vega,Aparentemente,Mis pistas de Shazam,tony vega,aparentemente,3OxbFYpM5IaaJkzHsvD4wi,1.0,True,0.6679999999999999,0.8440000000000001,0.614,0.125,90.446,-6.19,0.0,0.0337,0.3229999999999999,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",52,2008,1,0
4b2429013cfdd54b1fa6d0840e9c6e2f,Pharrell Williams,"Happy - From Despicable Me 2""""",Chill songs,pharrell williams,"happy - from despicable me 2""""",2BUXjDhEuVLvEzFI6tabOF,1.0,True,0.412,0.563,0.8590000000000001,0.0541,119.934,-6.635,0.0,0.112,0.0685,"['melodic rap', 'philly rap', 'rap', 'trap']",55,2017,0,1
4b2e1096487e49bbdf62a5c8eb0fdeb4,Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525, Eine Kleine Nachtmusik"": Allegro""",Radio-favorieten,wolfgang amadeus mozart,"serenade no. 13 in g major, k. 525, eine kleine nachtmusik"": allegro""",2d3PU6nAZfCRztLoXIccKW,1.0,True,0.166,0.0648,0.118,0.99,75.93,-22.065,0.921,0.0445,0.1669999999999999,"['classical', 'classical era']",45,2007,1,0
4b90ee91542e8b8db448f1fd6cea5b67,Mr. Probz,Waves - Robin Schulz Radio Edit,2014,mr. probz,waves - robin schulz radio edit,3s8GJ1A9ujxsKcLaJ2wY7Q,1.0,True,0.2,0.277,0.365,0.541,173.264,-12.262,2.87e-05,0.0353,0.38,"['dance pop', 'edm', 'pop dance', 'tropical house']",62,2013,0,0
4b90ee91542e8b8db448f1fd6cea5b67,Phil Collins,Can't Stop Loving You,Starred,phil collins,can't stop loving you,4ufCYDnUoWKEszXfuxmg8r,1.0,True,0.282,0.313,0.343,0.419,98.803,-15.86,0.852,0.0271,0.0958,"['mellow gold', 'rock drums', 'soft rock']",38,2000,1,0
4bc0cf153b1159a497a21ca58f339173,In Flames,Through Oblivion,In Flames — Through Oblivion,in flames,through oblivion,2gUrjc9fWHZytKm6FtBY7E,1.0,True,0.159,0.961,0.517,0.00033,104.747,-5.314,0.321,0.143,0.698,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']",48,2004,0,0
